# V_set	V_set_0	I	V_0	V_1	t
# "V_appl_1"	"V_appl_2"	"I_meas"	"V_appl_1"	"V_appl_2"	"Elapsed time"
# 201	201
-1	0.42	-0.00058	-1	0.42	67.3398301440002
-1	0.43	-0.00057	-1	0.43	67.35100302
-1	0.44	-0.00056	-1	0.44	67.3636827290002
-1	0.45	-0.00055	-1	0.45	67.3745542170002
-1	0.46	-0.00054	-1	0.46	67.3869627580002
-1	0.47	-0.00053	-1	0.47	67.399323629
-1	0.48	-0.00052	-1	0.48	67.4101766620001
-1	0.49	-0.00051	-1	0.49	67.421621788
-1	0.5	-0.0005	-1	0.5	67.4322335410002
-1	0.51	-0.00049	-1	0.51	67.4450039510002
-1	0.52	-0.00048	-1	0.52	67.4578576400002
-1	0.53	-0.00047	-1	0.53	67.470080604
-1	0.54	-0.00046	-1	0.54	67.4806703740001
-1	0.55	-0.00045	-1	0.55	67.4936002470001
-1	0.56	-0.00044	-1	0.56	67.5056017870002
-1	0.57	-0.00043	-1	0.57	67.5170032340002
-1	0.58	-0.00042	-1	0.58	67.529561629
-1	0.59	-0.00041	-1	0.59	67.5404255810001
-1	0.6	-0.0004	-1	0.6	67.551481316
-1	0.61	-0.00039	-1	0.61	67.5633948090001
-1	0.62	-0.00038	-1	0.62	67.5745160600002
-1	0.63	-0.00037	-1	0.63	67.5871104510002
-1	0.64	-0.00036	-1	0.64	67.5992549370001
-1	0.65	-0.00035	-1	0.65	67.6098725200002
-1	0.66	-0.00034	-1	0.66	67.6228947040001
-1	0.67	-0.00033	-1	0.67	67.633938614
-1	0.68	-0.00032	-1	0.68	67.6467985490001
-1	0.69	-0.00031	-1	0.69	67.658216627
-1	0.7	-0.0003	-1	0.7	67.6702275170001
-1	0.71	-0.00029	-1	0.71	67.6812463860001
-1	0.72	-0.00028	-1	0.72	67.6924686720001
-1	0.73	-0.00027	-1	0.73	67.7028081650001
-1	0.74	-0.00026	-1	0.74	67.713537503
-1	0.75	-0.00025	-1	0.75	67.7248105880001
-1	0.76	-0.00024	-1	0.76	67.7367254200001
-1	0.77	-0.00023	-1	0.77	67.747564535
-1	0.78	-0.00022	-1	0.78	67.7583568920002
-1	0.79	-0.00021	-1	0.79	67.7711296970001
-1	0.8	-0.0002	-1	0.8	67.7829849290001
-1	0.81	-0.00019	-1	0.81	67.7955506230001
-1	0.82	-0.00018	-1	0.82	67.8082845500001
-1	0.83	-0.00017	-1	0.83	67.8205299760002
-1	0.84	-0.00016	-1	0.84	67.831484628
-1	0.85	-0.00015	-1	0.85	67.8445312460001
-1	0.86	-0.00014	-1	0.86	67.857101241
-1	0.87	-0.00013	-1	0.87	67.8676255320001
-1	0.88	-0.00012	-1	0.88	67.8794370540002
-1	0.89	-0.00011	-1	0.89	67.8921511630001
-1	0.9	-9.99999999999999e-05	-1	0.9	67.903986668
-1	0.91	-8.99999999999999e-05	-1	0.91	67.9163152260001
-1	0.92	-8.00000000000001e-05	-1	0.92	67.928836713
-1	0.93	-7.00000000000001e-05	-1	0.93	67.9413006350001
-1	0.94	-6.00000000000001e-05	-1	0.94	67.9533845770002
-1	0.95	-5e-05	-1	0.95	67.9655702030002
-1	0.96	-4e-05	-1	0.96	67.9759678540001
-1	0.97	-3e-05	-1	0.97	67.9881188180002
-1	0.98	-2e-05	-1	0.98	67.999521185
-1	0.99	-1e-05	-1	0.99	68.0123802840001
-1	1	0	-1	1	68.02299395

-0.99	-1	-0.00199	-0.99	-1	68.2612535760002
-0.99	-0.99	-0.00198	-0.99	-0.99	68.2723802090002
-0.99	-0.98	-0.00197	-0.99	-0.98	68.2827289880001
-0.99	-0.97	-0.00196	-0.99	-0.97	68.2936547920001
-0.99	-0.96	-0.00195	-0.99	-0.96	68.3055733580002
-0.99	-0.95	-0.00194	-0.99	-0.95	68.3175257940002
-0.99	-0.94	-0.00193	-0.99	-0.94	68.3298412650001
-0.99	-0.93	-0.00192	-0.99	-0.93	68.342025549
-0.99	-0.92	-0.00191	-0.99	-0.92	68.3543814440002
-0.99	-0.91	-0.0019	-0.99	-0.91	68.3666993020001
-0.99	-0.9	-0.00189	-0.99	-0.9	68.3779762710001
-0.99	-0.89	-0.00188	-0.99	-0.89	68.3892687930002
-0.99	-0.88	-0.00187	-0.99	-0.88	68.4024861040002
-0.99	-0.87	-0.00186	-0.99	-0.87	68.4154377120001
-0.99	-0.86	-0.00185	-0.99	-0.86	68.425953358
-0.99	-0.85	-0.00184	-0.99	-0.85	68.43659297
-0.99	-0.84	-0.00183	-0.99	-0.84	68.4493432900001
-0.99	-0.83	-0.00182	-0.99	-0.83	68.4600618410002
-0.99	-0.82	-0.00181	-0.99	-0.82	68.472419143
-0.99	-0.81	-0.0018	-0.99	-0.81	68.4841130690002
-0.99	-0.8	-0.00179	-0.99	-0.8	68.495817489
-0.99	-0.79	-0.00178	-0.99	-0.79	68.508211566
-0.99	-0.78	-0.00177	-0.99	-0.78	68.5199187780001
-0.99	-0.77	-0.00176	-0.99	-0.77	68.5327264670002
-0.99	-0.76	-0.00175	-0.99	-0.76	68.5440423340001
-0.99	-0.75	-0.00174	-0.99	-0.75	68.55560184
-0.99	-0.74	-0.00173	-0.99	-0.74	68.5678065850002
-0.99	-0.73	-0.00172	-0.99	-0.73	68.5784251710002
-0.99	-0.72	-0.00171	-0.99	-0.72	68.5912781060001
-0.99	-0.71	-0.0017	-0.99	-0.71	68.6019315660001
-0.99	-0.7	-0.00169	-0.99	-0.7	68.6141000030002
-0.99	-0.69	-0.00168	-0.99	-0.69	68.6245177520002
-0.99	-0.68	-0.00167	-0.99	-0.68	68.6373883400001
-0.99	-0.67	-0.00166	-0.99	-0.67	68.648297896
-0.99	-0.66	-0.00165	-0.99	-0.66	68.6607561090002
-0.99	-0.65	-0.00164	-0.99	-0.65	68.6722479790001
-0.99	-0.64	-0.00163	-0.99	-0.64	68.6829726460001
-0.99	-0.63	-0.00162	-0.99	-0.63	68.693946499
-0.99	-0.62	-0.00161	-0.99	-0.62	68.7049960490001
-0.99	-0.61	-0.0016	-0.99	-0.61	68.7155773830002
-0.99	-0.6	-0.00159	-0.99	-0.6	68.7260726650002
-0.99	-0.59	-0.00158	-0.99	-0.59	68.737526502
-0.99	-0.58	-0.00157	-0.99	-0.58	68.749531227
-0.99	-0.57	-0.00156	-0.99	-0.57	68.7602779840001
-0.99	-0.56	-0.00155	-0.99	-0.56	68.7723276720001
-0.99	-0.55	-0.00154	-0.99	-0.55	68.7834405650001
-0.99	-0.54	-0.00153	-0.99	-0.54	68.7952050200001
-0.99	-0.53	-0.00152	-0.99	-0.53	68.8055656230001
-0.99	-0.52	-0.00151	-0.99	-0.52	68.8160295150001
-0.99	-0.51	-0.0015	-0.99	-0.51	68.8276627160001
-0.99	-0.5	-0.00149	-0.99	-0.5	68.8389420760002
-0.99	-0.49	-0.00148	-0.99	-0.49	68.8504056960001
-0.99	-0.48	-0.00147	-0.99	-0.48	68.8632534210001
-0.99	-0.47	-0.00146	-0.99	-0.47	68.8751042610002
-0.99	-0.46	-0.00145	-0.99	-0.46	68.887881159
-0.99	-0.45	-0.00144	-0.99	-0.45	68.8994011300001
-0.99	-0.44	-0.00143	-0.99	-0.44	68.909800916
-0.99	-0.43	-0.00142	-0.99	-0.43	68.922443983
-0.99	-0.42	-0.00141	-0.99	-0.42	68.9331608220002
-0.99	-0.41	-0.0014	-0.99	-0.41	68.9452918610002
-0.99	-0.4	-0.00139	-0.99	-0.4	68.9556477040001
-0.99	-0.39	-0.00138	-0.99	-0.39	68.9670794430001
-0.99	-0.38	-0.00137	-0.99	-0.38	68.9799252260002
-0.99	-0.37	-0.00136	-0.99	-0.37	68.9919294600002
-0.99	-0.36	-0.00135	-0.99	-0.36	69.0026832620001
-0.99	-0.35	-0.00134	-0.99	-0.35	69.0132886610002
-0.99	-0.34	-0.00133	-0.99	-0.34	69.0245941780001
-0.99	-0.33	-0.00132	-0.99	-0.33	69.0352789860001
-0.99	-0.32	-0.00131	-0.99	-0.32	69.0470751710002
-0.99	-0.31	-0.0013	-0.99	-0.31	69.057471458
-0.99	-0.3	-0.00129	-0.99	-0.3	69.068044394
-0.99	-0.29	-0.00128	-0.99	-0.29	69.079929448
-0.99	-0.28	-0.00127	-0.99	-0.28	69.0918116110001
-0.99	-0.27	-0.00126	-0.99	-0.27	69.1040255120001
-0.99	-0.26	-0.00125	-0.99	-0.26	69.1160205480001
-0.99	-0.25	-0.00124	-0.99	-0.25	69.1269949250002
-0.99	-0.24	-0.00123	-0.99	-0.24	69.1389180620001
-0.99	-0.23	-0.00122	-0.99	-0.23	69.1518954740002
-0.99	-0.22	-0.00121	-0.99	-0.22	69.163057812
-0.99	-0.21	-0.0012	-0.99	-0.21	69.1748535590002
-0.99	-0.2	-0.00119	-0.99	-0.2	69.1876583100002
-0.99	-0.19	-0.00118	-0.99	-0.19	69.199474492
-0.99	-0.18	-0.00117	-0.99	-0.18	69.2117436780002
-0.99	-0.17	-0.00116	-0.99	-0.17	69.2220925030001
-0.99	-0.16	-0.00115	-0.99	-0.16	69.2340226460001
-0.99	-0.15	-0.00114	-0.99	-0.15	69.246851246
-0.99	-0.14	-0.00113	-0.99	-0.14	69.258295134
-0.99	-0.13	-0.00112	-0.99	-0.13	69.2689704540001
-0.99	-0.12	-0.00111	-0.99	-0.12	69.279457585
-0.99	-0.11	-0.0011	-0.99	-0.11	69.290119945
-0.99	-0.1	-0.00109	-0.99	-0.1	69.300814531
-0.99	-0.09	-0.00108	-0.99	-0.09	69.311079736
-0.99	-0.08	-0.00107	-0.99	-0.08	69.322260095
-0.99	-0.07	-0.00106	-0.99	-0.07	69.3330709020001
-0.99	-0.0599999999999999	-0.00105	-0.99	-0.0599999999999999	69.343727597
-0.99	-0.0499999999999999	-0.00104	-0.99	-0.0499999999999999	69.3556040600001
-0.99	-0.04	-0.00103	-0.99	-0.04	69.3665739190001
-0.99	-0.03	-0.00102	-0.99	-0.03	69.3778842370002
-0.99	-0.02	-0.00101	-0.99	-0.02	69.3905187840001
-0.99	-0.01	-0.001	-0.99	-0.01	69.4017952300001
-0.99	0	-0.00099	-0.99	0	69.4126284870001
-0.99	0.01	-0.00098	-0.99	0.01	69.424742075
-0.99	0.02	-0.00097	-0.99	0.02	69.4353864540001
-0.99	0.03	-0.00096	-0.99	0.03	69.4467389070001
-0.99	0.04	-0.00095	-0.99	0.04	69.4573532040001
-0.99	0.05	-0.00094	-0.99	0.05	69.4695463730002
-0.99	0.0600000000000001	-0.00093	-0.99	0.0600000000000001	69.481834489
-0.99	0.0700000000000001	-0.00092	-0.99	0.0700000000000001	69.4925009870001
-0.99	0.0800000000000001	-0.00091	-0.99	0.0800000000000001	69.5031913120001
-0.99	0.0900000000000001	-0.0009	-0.99	0.0900000000000001	69.516103595
-0.99	0.1	-0.00089	-0.99	0.1	69.5265868690001
-0.99	0.11	-0.00088	-0.99	0.11	69.5382832400001
-0.99	0.12	-0.00087	-0.99	0.12	69.5494551930001
-0.99	0.13	-0.00086	-0.99	0.13	69.5611483510002
-0.99	0.14	-0.00085	-0.99	0.14	69.5723123600001
-0.99	0.15	-0.00084	-0.99	0.15	69.5834393700002
-0.99	0.16	-0.00083	-0.99	0.16	69.5955654400002
-0.99	0.17	-0.00082	-0.99	0.17	69.6082745820001
-0.99	0.18	-0.00081	-0.99	0.18	69.6205247520002
-0.99	0.19	-0.0008	-0.99	0.19	69.632808584
-0.99	0.2	-0.00079	-0.99	0.2	69.6432223700001
-0.99	0.21	-0.00078	-0.99	0.21	69.6537715720001
-0.99	0.22	-0.00077	-0.99	0.22	69.6660233020002
-0.99	0.23	-0.00076	-0.99	0.23	69.6769911240001
-0.99	0.24	-0.00075	-0.99	0.24	69.687496151
-0.99	0.25	-0.00074	-0.99	0.25	69.6993573040002
-0.99	0.26	-0.00073	-0.99	0.26	69.7100055740002
-0.99	0.27	-0.00072	-0.99	0.27	69.7222887500002
-0.99	0.28	-0.00071	-0.99	0.28	69.7332943060001
-0.99	0.29	-0.0007	-0.99	0.29	69.7441759870001
-0.99	0.3	-0.00069	-0.99	0.3	69.7549015080001
-0.99	0.31	-0.00068	-0.99	0.31	69.766048705
-0.99	0.32	-0.00067	-0.99	0.32	69.7766330430002
-0.99	0.33	-0.00066	-0.99	0.33	69.788648467
-0.99	0.34	-0.00065	-0.99	0.34	69.8014513610001
-0.99	0.35	-0.00064	-0.99	0.35	69.8143962660001
-0.99	0.36	-0.00063	-0.99	0.36	69.8253824170001
-0.99	0.37	-0.00062	-0.99	0.37	69.837528431
-0.99	0.38	-0.00061	-0.99	0.38	69.8493556670001
-0.99	0.39	-0.0006	-0.99	0.39	69.8596589770002
-0.99	0.4	-0.00059	-0.99	0.4	69.8707341250001
-0.99	0.41	-0.00058	-0.99	0.41	69.881318727
-0.99	0.42	-0.00057	-0.99	0.42	69.8917435660001
-0.99	0.43	-0.00056	-0.99	0.43	69.903296013
-0.99	0.44	-0.00055	-0.99	0.44	69.916053742
-0.99	0.45	-0.00054	-0.99	0.45	69.9265240680002
-0.99	0.46	-0.00053	-0.99	0.46	69.9371212120002
-0.99	0.47	-0.00052	-0.99	0.47	69.9492943770001
-0.99	0.48	-0.00051	-0.99	0.48	69.9612342080002
-0.99	0.49	-0.0005	-0.99	0.49	69.9723223770002
-0.99	0.5	-0.00049	-0.99	0.5	69.9829610700001
-0.99	0.51	-0.00048	-0.99	0.51	69.994061975
-0.99	0.52	-0.00047	-0.99	0.52	70.0046705880002
-0.99	0.53	-0.00046	-0.99	0.53	70.0163668950001
-0.99	0.54	-0.00045	-0.99	0.54	70.027242781
-0.99	0.55	-0.00044	-0.99	0.55	70.0389275660002
-0.99	0.56	-0.00043	-0.99	0.56	70.0507134520001
-0.99	0.57	-0.00042	-0.99	0.57	70.0612564510002
-0.99	0.58	-0.00041	-0.99	0.58	70.07183164
-0.99	0.59	-0.0004	-0.99	0.59	70.0833619460002
-0.99	0.6	-0.00039	-0.99	0.6	70.0949611810001
-0.99	0.61	-0.00038	-0.99	0.61	70.105616517
-0.99	0.62	-0.00037	-0.99	0.62	70.1160348790002
-0.99	0.63	-0.00036	-0.99	0.63	70.127588284
-0.99	0.64	-0.00035	-0.99	0.64	70.1390619910001
-0.99	0.65	-0.00034	-0.99	0.65	70.1496284450002
-0.99	0.66	-0.00033	-0.99	0.66	70.1625595270002
-0.99	0.67	-0.00032	-0.99	0.67	70.175193776
-0.99	0.68	-0.00031	-0.99	0.68	70.185982769
-0.99	0.69	-0.0003	-0.99	0.69	70.196799798
-0.99	0.7	-0.00029	-0.99	0.7	70.2072045670002
-0.99	0.71	-0.00028	-0.99	0.71	70.217598876
-0.99	0.72	-0.00027	-0.99	0.72	70.2290513120001
-0.99	0.73	-0.00026	-0.99	0.73	70.2417668390001
-0.99	0.74	-0.00025	-0.99	0.74	70.2521820030001
-0.99	0.75	-0.00024	-0.99	0.75	70.2635264780001
-0.99	0.76	-0.00023	-0.99	0.76	70.274671396
-0.99	0.77	-0.00022	-0.99	0.77	70.2873735130001
-0.99	0.78	-0.00021	-0.99	0.78	70.2993857000001
-0.99	0.79	-0.0002	-0.99	0.79	70.3100116790001
-0.99	0.8	-0.00019	-0.99	0.8	70.3211200580001
-0.99	0.81	-0.00018	-0.99	0.81	70.3331097090002
-0.99	0.82	-0.00017	-0.99	0.82	70.3461522260002
-0.99	0.83	-0.00016	-0.99	0.83	70.3580126530001
-0.99	0.84	-0.00015	-0.99	0.84	70.369012053
-0.99	0.85	-0.00014	-0.99	0.85	70.3794605820001
-0.99	0.86	-0.00013	-0.99	0.86	70.392039155
-0.99	0.87	-0.00012	-0.99	0.87	70.4024413670002
-0.99	0.88	-0.00011	-0.99	0.88	70.4138044580002
-0.99	0.89	-9.99999999999999e-05	-0.99	0.89	70.4245986440001
-0.99	0.9	-8.99999999999999e-05	-0.99	0.9	70.4361274960002
-0.99	0.91	-7.99999999999998e-05	-0.99	0.91	70.4464932840001
-0.99	0.92	-7.00000000000001e-05	-0.99	0.92	70.458334722
-0.99	0.93	-6.00000000000001e-05	-0.99	0.93	70.4689790220002
-0.99	0.94	-5e-05	-0.99	0.94	70.4793352670001
-0.99	0.95	-4e-05	-0.99	0.95	70.4918580450001
-0.99	0.96	-3e-05	-0.99	0.96	70.5028433970001
-0.99	0.97	-2e-05	-0.99	0.97	70.5140269140002
-0.99	0.98	-1e-05	-0.99	0.98	70.526807983
-0.99	0.99	0	-0.99	0.99	70.5389429840002
-0.99	1	1e-05	-0.99	1	70.5502531210002

-0.98	-1	-0.00198	-0.98	-1	70.7512168800001
-0.98	-0.99	-0.00197	-0.98	-0.99	70.7632857990002
-0.98	-0.98	-0.00196	-0.98	-0.98	70.7738126440001
-0.98	-0.97	-0.00195	-0.98	-0.97	70.7842347620001
-0.98	-0.96	-0.00194	-0.98	-0.96	70.7951015000001
-0.98	-0.95	-0.00193	-0.98	-0.95	70.8079469500001
-0.98	-0.94	-0.00192	-0.98	-0.94	70.8191269220001
-0.98	-0.93	-0.00191	-0.98	-0.93	70.830852025
-0.98	-0.92	-0.0019	-0.98	-0.92	70.841840968
-0.98	-0.91	-0.00189	-0.98	-0.91	70.8534241230002
-0.98	-0.9	-0.00188	-0.98	-0.9	70.8644322250002
-0.98	-0.89	-0.00187	-0.98	-0.89	70.8747750590001
-0.98	-0.88	-0.00186	-0.98	-0.88	70.8865813550001
-0.98	-0.87	-0.00185	-0.98	-0.87	70.8970020470001
-0.98	-0.86	-0.00184	-0.98	-0.86	70.907612553
-0.98	-0.85	-0.00183	-0.98	-0.85	70.919998715
-0.98	-0.84	-0.00182	-0.98	-0.84	70.9314005890001
-0.98	-0.83	-0.00181	-0.98	-0.83	70.9431801340002
-0.98	-0.82	-0.0018	-0.98	-0.82	70.955699353
-0.98	-0.81	-0.00179	-0.98	-0.81	70.9663433810001
-0.98	-0.8	-0.00178	-0.98	-0.8	70.9767935520001
-0.98	-0.79	-0.00177	-0.98	-0.79	70.9878648480001
-0.98	-0.78	-0.00176	-0.98	-0.78	70.9993454730002
-0.98	-0.77	-0.00175	-0.98	-0.77	71.0117906930002
-0.98	-0.76	-0.00174	-0.98	-0.76	71.0246021050002
-0.98	-0.75	-0.00173	-0.98	-0.75	71.0371742220002
-0.98	-0.74	-0.00172	-0.98	-0.74	71.0475244400002
-0.98	-0.73	-0.00171	-0.98	-0.73	71.0600514030002
-0.98	-0.72	-0.0017	-0.98	-0.72	71.0705614390001
-0.98	-0.71	-0.00169	-0.98	-0.71	71.0821651840001
-0.98	-0.7	-0.00168	-0.98	-0.7	71.0932278890002
-0.98	-0.69	-0.00167	-0.98	-0.69	71.1055653660001
-0.98	-0.68	-0.00166	-0.98	-0.68	71.1171831670001
-0.98	-0.67	-0.00165	-0.98	-0.67	71.1284168540001
-0.98	-0.66	-0.00164	-0.98	-0.66	71.1413180250001
-0.98	-0.65	-0.00163	-0.98	-0.65	71.1520084820002
-0.98	-0.64	-0.00162	-0.98	-0.64	71.1633953700002
-0.98	-0.63	-0.00161	-0.98	-0.63	71.1738039730001
-0.98	-0.62	-0.0016	-0.98	-0.62	71.1847706890001
-0.98	-0.61	-0.00159	-0.98	-0.61	71.1974855740002
-0.98	-0.6	-0.00158	-0.98	-0.6	71.209894199
-0.98	-0.59	-0.00157	-0.98	-0.59	71.220638883
-0.98	-0.58	-0.00156	-0.98	-0.58	71.2326723400001
