# V_set	V_set_0	I	V_0	V_1	t
# "V_appl_1"	"V_appl_2"	"I_meas"	"V_appl_1"	"V_appl_2"	"Elapsed time"
# 201	201
-0.99	-0.93	-0.00192	-0.99	-0.93	12.188519655
-0.99	-0.92	-0.00191	-0.99	-0.92	12.199688707
-0.99	-0.91	-0.0019	-0.99	-0.91	12.210181726
-0.99	-0.9	-0.00189	-0.99	-0.9	12.222599112
-0.99	-0.89	-0.00188	-0.99	-0.89	12.235177516
-0.99	-0.88	-0.00187	-0.99	-0.88	12.247322688
-0.99	-0.87	-0.00186	-0.99	-0.87	12.258403707
-0.99	-0.86	-0.00185	-0.99	-0.86	12.270472109
-0.99	-0.85	-0.00184	-0.99	-0.85	12.283443549
-0.99	-0.84	-0.00183	-0.99	-0.84	12.295101764
-0.99	-0.83	-0.00182	-0.99	-0.83	12.3083248
-0.99	-0.82	-0.00181	-0.99	-0.82	12.32141542
-0.99	-0.81	-0.0018	-0.99	-0.81	12.334503987
-0.99	-0.8	-0.00179	-0.99	-0.8	12.346534256
-0.99	-0.79	-0.00178	-0.99	-0.79	12.358668608
-0.99	-0.78	-0.00177	-0.99	-0.78	12.370173489
-0.99	-0.77	-0.00176	-0.99	-0.77	12.381016382
-0.99	-0.76	-0.00175	-0.99	-0.76	12.393741951
-0.99	-0.75	-0.00174	-0.99	-0.75	12.406855914
-0.99	-0.74	-0.00173	-0.99	-0.74	12.419906147
-0.99	-0.73	-0.00172	-0.99	-0.73	12.43198597
-0.99	-0.72	-0.00171	-0.99	-0.72	12.443758465
-0.99	-0.71	-0.0017	-0.99	-0.71	12.454720141
-0.99	-0.7	-0.00169	-0.99	-0.7	12.465415132
-0.99	-0.69	-0.00168	-0.99	-0.69	12.478832025
-0.99	-0.68	-0.00167	-0.99	-0.68	12.48955641
-0.99	-0.67	-0.00166	-0.99	-0.67	12.502709425
-0.99	-0.66	-0.00165	-0.99	-0.66	12.51364261
-0.99	-0.65	-0.00164	-0.99	-0.65	12.526512195
-0.99	-0.64	-0.00163	-0.99	-0.64	12.538640288
-0.99	-0.63	-0.00162	-0.99	-0.63	12.549606322
-0.99	-0.62	-0.00161	-0.99	-0.62	12.56109461
-0.99	-0.61	-0.0016	-0.99	-0.61	12.57224794
-0.99	-0.6	-0.00159	-0.99	-0.6	12.585265803
-0.99	-0.59	-0.00158	-0.99	-0.59	12.596472559
-0.99	-0.58	-0.00157	-0.99	-0.58	12.608362408
-0.99	-0.57	-0.00156	-0.99	-0.57	12.621371217
-0.99	-0.56	-0.00155	-0.99	-0.56	12.634425784
-0.99	-0.55	-0.00154	-0.99	-0.55	12.645300623
-0.99	-0.54	-0.00153	-0.99	-0.54	12.655997063
-0.99	-0.53	-0.00152	-0.99	-0.53	12.666678457
-0.99	-0.52	-0.00151	-0.99	-0.52	12.677296361
-0.99	-0.51	-0.0015	-0.99	-0.51	12.688013707
-0.99	-0.5	-0.00149	-0.99	-0.5	12.698707622
-0.99	-0.49	-0.00148	-0.99	-0.49	12.70934408
-0.99	-0.48	-0.00147	-0.99	-0.48	12.72008795
-0.99	-0.47	-0.00146	-0.99	-0.47	12.732477822
-0.99	-0.46	-0.00145	-0.99	-0.46	12.743779794
-0.99	-0.45	-0.00144	-0.99	-0.45	12.755200748
-0.99	-0.44	-0.00143	-0.99	-0.44	12.76611222
-0.99	-0.43	-0.00142	-0.99	-0.43	12.779231688
-0.99	-0.42	-0.00141	-0.99	-0.42	12.789897872
-0.99	-0.41	-0.0014	-0.99	-0.41	12.803071549
-0.99	-0.4	-0.00139	-0.99	-0.4	12.815971496
-0.99	-0.39	-0.00138	-0.99	-0.39	12.826627863
-0.99	-0.38	-0.00137	-0.99	-0.38	12.83958772
-0.99	-0.37	-0.00136	-0.99	-0.37	12.85032404
-0.99	-0.36	-0.00135	-0.99	-0.36	12.863489867
-0.99	-0.35	-0.00134	-0.99	-0.35	12.876309585
-0.99	-0.34	-0.00133	-0.99	-0.34	12.889500636
-0.99	-0.33	-0.00132	-0.99	-0.33	12.90118315
-0.99	-0.32	-0.00131	-0.99	-0.32	12.913653587
-0.99	-0.31	-0.0013	-0.99	-0.31	12.925911102
-0.99	-0.3	-0.00129	-0.99	-0.3	12.936528425
-0.99	-0.29	-0.00128	-0.99	-0.29	12.947948596
-0.99	-0.28	-0.00127	-0.99	-0.28	12.958406407
-0.99	-0.27	-0.00126	-0.99	-0.27	12.96939384
-0.99	-0.26	-0.00125	-0.99	-0.26	12.97999131
-0.99	-0.25	-0.00124	-0.99	-0.25	12.992638913
-0.99	-0.24	-0.00123	-0.99	-0.24	13.003552992
-0.99	-0.23	-0.00122	-0.99	-0.23	13.014437087
-0.99	-0.22	-0.00121	-0.99	-0.22	13.025501285
-0.99	-0.21	-0.0012	-0.99	-0.21	13.038532002
-0.99	-0.2	-0.00119	-0.99	-0.2	13.050550938
-0.99	-0.19	-0.00118	-0.99	-0.19	13.06391757
-0.99	-0.18	-0.00117	-0.99	-0.18	13.077047271
-0.99	-0.17	-0.00116	-0.99	-0.17	13.088630324
-0.99	-0.16	-0.00115	-0.99	-0.16	13.10068211
-0.99	-0.15	-0.00114	-0.99	-0.15	13.113476363
-0.99	-0.14	-0.00113	-0.99	-0.14	13.124467173
-0.99	-0.13	-0.00112	-0.99	-0.13	13.135608588
-0.99	-0.12	-0.00111	-0.99	-0.12	13.148417246
-0.99	-0.11	-0.0011	-0.99	-0.11	13.161131971
-0.99	-0.1	-0.00109	-0.99	-0.1	13.174087082
-0.99	-0.09	-0.00108	-0.99	-0.09	13.18605656
-0.99	-0.08	-0.00107	-0.99	-0.08	13.196538313
-0.99	-0.07	-0.00106	-0.99	-0.07	13.20885254
-0.99	-0.0599999999999999	-0.00105	-0.99	-0.0599999999999999	13.221149213
-0.99	-0.0499999999999999	-0.00104	-0.99	-0.0499999999999999	13.233580286
-0.99	-0.04	-0.00103	-0.99	-0.04	13.245005881
-0.99	-0.03	-0.00102	-0.99	-0.03	13.255292345
-0.99	-0.02	-0.00101	-0.99	-0.02	13.265722207
-0.99	-0.01	-0.001	-0.99	-0.01	13.27623301
-0.99	0	-0.00099	-0.99	0	13.288619615
-0.99	0.01	-0.00098	-0.99	0.01	13.298941739
-0.99	0.02	-0.00097	-0.99	0.02	13.311009527
-0.99	0.03	-0.00096	-0.99	0.03	13.321542845
-0.99	0.04	-0.00095	-0.99	0.04	13.332019182
-0.99	0.05	-0.00094	-0.99	0.05	13.344235126
-0.99	0.0600000000000001	-0.00093	-0.99	0.0600000000000001	13.355702955
-0.99	0.0700000000000001	-0.00092	-0.99	0.0700000000000001	13.366909183
-0.99	0.0800000000000001	-0.00091	-0.99	0.0800000000000001	13.37995672
-0.99	0.0900000000000001	-0.0009	-0.99	0.0900000000000001	13.391869042
-0.99	0.1	-0.00089	-0.99	0.1	13.402488843
-0.99	0.11	-0.00088	-0.99	0.11	13.412974734
-0.99	0.12	-0.00087	-0.99	0.12	13.424448906
-0.99	0.13	-0.00086	-0.99	0.13	13.435275957
-0.99	0.14	-0.00085	-0.99	0.14	13.447116361
-0.99	0.15	-0.00084	-0.99	0.15	13.457935064
-0.99	0.16	-0.00083	-0.99	0.16	13.46876692
-0.99	0.17	-0.00082	-0.99	0.17	13.479173028
-0.99	0.18	-0.00081	-0.99	0.18	13.49147965
-0.99	0.19	-0.0008	-0.99	0.19	13.50458379
-0.99	0.2	-0.00079	-0.99	0.2	13.515640163
-0.99	0.21	-0.00078	-0.99	0.21	13.526237661
-0.99	0.22	-0.00077	-0.99	0.22	13.537232295
-0.99	0.23	-0.00076	-0.99	0.23	13.549213175
-0.99	0.24	-0.00075	-0.99	0.24	13.560755726
-0.99	0.25	-0.00074	-0.99	0.25	13.573192612
-0.99	0.26	-0.00073	-0.99	0.26	13.585481722
-0.99	0.27	-0.00072	-0.99	0.27	13.596185193
-0.99	0.28	-0.00071	-0.99	0.28	13.607064522
-0.99	0.29	-0.0007	-0.99	0.29	13.618431386
-0.99	0.3	-0.00069	-0.99	0.3	13.628818051
-0.99	0.31	-0.00068	-0.99	0.31	13.640508333
-0.99	0.32	-0.00067	-0.99	0.32	13.651409641
-0.99	0.33	-0.00066	-0.99	0.33	13.662164066
-0.99	0.34	-0.00065	-0.99	0.34	13.673259997
-0.99	0.35	-0.00064	-0.99	0.35	13.68506355
-0.99	0.36	-0.00063	-0.99	0.36	13.695634382
-0.99	0.37	-0.00062	-0.99	0.37	13.706117271
-0.99	0.38	-0.00061	-0.99	0.38	13.718237996
-0.99	0.39	-0.0006	-0.99	0.39	13.730157554
-0.99	0.4	-0.00059	-0.99	0.4	13.740535294
-0.99	0.41	-0.00058	-0.99	0.41	13.751494109
-0.99	0.42	-0.00057	-0.99	0.42	13.76378407
-0.99	0.43	-0.00056	-0.99	0.43	13.774169339
-0.99	0.44	-0.00055	-0.99	0.44	13.786461273
-0.99	0.45	-0.00054	-0.99	0.45	13.799229474
-0.99	0.46	-0.00053	-0.99	0.46	13.810095818
-0.99	0.47	-0.00052	-0.99	0.47	13.822091229
-0.99	0.48	-0.00051	-0.99	0.48	13.832537138
-0.99	0.49	-0.0005	-0.99	0.49	13.843623079
-0.99	0.5	-0.00049	-0.99	0.5	13.85551408
-0.99	0.51	-0.00048	-0.99	0.51	13.867624095
-0.99	0.52	-0.00047	-0.99	0.52	13.880353975
-0.99	0.53	-0.00046	-0.99	0.53	13.893674245
-0.99	0.54	-0.00045	-0.99	0.54	13.904353386
-0.99	0.55	-0.00044	-0.99	0.55	13.915314801
-0.99	0.56	-0.00043	-0.99	0.56	13.92576971
-0.99	0.57	-0.00042	-0.99	0.57	13.936343149
-0.99	0.58	-0.00041	-0.99	0.58	13.947574542
-0.99	0.59	-0.0004	-0.99	0.59	13.958566548
-0.99	0.6	-0.00039	-0.99	0.6	13.968995378
-0.99	0.61	-0.00038	-0.99	0.61	13.981044896
-0.99	0.62	-0.00037	-0.99	0.62	13.993752144
-0.99	0.63	-0.00036	-0.99	0.63	14.005353921
-0.99	0.64	-0.00035	-0.99	0.64	14.016102418
-0.99	0.65	-0.00034	-0.99	0.65	14.027735321
-0.99	0.66	-0.00033	-0.99	0.66	14.038958784
-0.99	0.67	-0.00032	-0.99	0.67	14.049593052
-0.99	0.68	-0.00031	-0.99	0.68	14.060860146
-0.99	0.69	-0.0003	-0.99	0.69	14.071475037
-0.99	0.7	-0.00029	-0.99	0.7	14.083794661
-0.99	0.71	-0.00028	-0.99	0.71	14.095270597
-0.99	0.72	-0.00027	-0.99	0.72	14.106453854
-0.99	0.73	-0.00026	-0.99	0.73	14.118920432
-0.99	0.74	-0.00025	-0.99	0.74	14.130926708
-0.99	0.75	-0.00024	-0.99	0.75	14.143810668
-0.99	0.76	-0.00023	-0.99	0.76	14.155692639
-0.99	0.77	-0.00022	-0.99	0.77	14.167683429
-0.99	0.78	-0.00021	-0.99	0.78	14.178372977
-0.99	0.79	-0.0002	-0.99	0.79	14.189268443
-0.99	0.8	-0.00019	-0.99	0.8	14.199758812
-0.99	0.81	-0.00018	-0.99	0.81	14.211763334
-0.99	0.82	-0.00017	-0.99	0.82	14.223781064
-0.99	0.83	-0.00016	-0.99	0.83	14.235874146
-0.99	0.84	-0.00015	-0.99	0.84	14.247576029
-0.99	0.85	-0.00014	-0.99	0.85	14.25929341
-0.99	0.86	-0.00013	-0.99	0.86	14.270300659
-0.99	0.87	-0.00012	-0.99	0.87	14.281806065
-0.99	0.88	-0.00011	-0.99	0.88	14.293716896
-0.99	0.89	-9.99999999999999e-05	-0.99	0.89	14.306741679
-0.99	0.9	-8.99999999999999e-05	-0.99	0.9	14.317529803
-0.99	0.91	-7.99999999999998e-05	-0.99	0.91	14.330527272
-0.99	0.92	-7.00000000000001e-05	-0.99	0.92	14.341404648
-0.99	0.93	-6.00000000000001e-05	-0.99	0.93	14.354072536
-0.99	0.94	-5e-05	-0.99	0.94	14.36468408
-0.99	0.95	-4e-05	-0.99	0.95	14.37613863
-0.99	0.96	-3e-05	-0.99	0.96	14.386376793
-0.99	0.97	-2e-05	-0.99	0.97	14.398991182
-0.99	0.98	-1e-05	-0.99	0.98	14.411157871
-0.99	0.99	0	-0.99	0.99	14.422553382
-0.99	1	1e-05	-0.99	1	14.435675896

-0.98	-1	-0.00198	-0.98	-1	14.630119598
-0.98	-0.99	-0.00197	-0.98	-0.99	14.641073603
-0.98	-0.98	-0.00196	-0.98	-0.98	14.652669767
-0.98	-0.97	-0.00195	-0.98	-0.97	14.663182865
-0.98	-0.96	-0.00194	-0.98	-0.96	14.674966159
-0.98	-0.95	-0.00193	-0.98	-0.95	14.685801417
-0.98	-0.94	-0.00192	-0.98	-0.94	14.698147899
-0.98	-0.93	-0.00191	-0.98	-0.93	14.711189653
-0.98	-0.92	-0.0019	-0.98	-0.92	14.723831699
-0.98	-0.91	-0.00189	-0.98	-0.91	14.734454803
-0.98	-0.9	-0.00188	-0.98	-0.9	14.744994456
-0.98	-0.89	-0.00187	-0.98	-0.89	14.757325204
-0.98	-0.88	-0.00186	-0.98	-0.88	14.768052601
-0.98	-0.87	-0.00185	-0.98	-0.87	14.778735626
-0.98	-0.86	-0.00184	-0.98	-0.86	14.79033838
-0.98	-0.85	-0.00183	-0.98	-0.85	14.80243825
-0.98	-0.84	-0.00182	-0.98	-0.84	14.813156982
-0.98	-0.83	-0.00181	-0.98	-0.83	14.82607739
-0.98	-0.82	-0.0018	-0.98	-0.82	14.838104709
-0.98	-0.81	-0.00179	-0.98	-0.81	14.851232569
-0.98	-0.8	-0.00178	-0.98	-0.8	14.863896751
-0.98	-0.79	-0.00177	-0.98	-0.79	14.874767615
-0.98	-0.78	-0.00176	-0.98	-0.78	14.886013716
-0.98	-0.77	-0.00175	-0.98	-0.77	14.897681963
-0.98	-0.76	-0.00174	-0.98	-0.76	14.908827227
-0.98	-0.75	-0.00173	-0.98	-0.75	14.919377486
-0.98	-0.74	-0.00172	-0.98	-0.74	14.93082847
-0.98	-0.73	-0.00171	-0.98	-0.73	14.942144131
-0.98	-0.72	-0.0017	-0.98	-0.72	14.955255485
-0.98	-0.71	-0.00169	-0.98	-0.71	14.966212532
-0.98	-0.7	-0.00168	-0.98	-0.7	14.979426182
-0.98	-0.69	-0.00167	-0.98	-0.69	14.991970162
-0.98	-0.68	-0.00166	-0.98	-0.68	15.002653523
-0.98	-0.67	-0.00165	-0.98	-0.67	15.014655838
-0.98	-0.66	-0.00164	-0.98	-0.66	15.025289768
-0.98	-0.65	-0.00163	-0.98	-0.65	15.035961943
-0.98	-0.64	-0.00162	-0.98	-0.64	15.046618027
-0.98	-0.63	-0.00161	-0.98	-0.63	15.059733946
-0.98	-0.62	-0.0016	-0.98	-0.62	15.072848937
-0.98	-0.61	-0.00159	-0.98	-0.61	15.085967865
-0.98	-0.6	-0.00158	-0.98	-0.6	15.097920176
-0.98	-0.59	-0.00157	-0.98	-0.59	15.109285369
-0.98	-0.58	-0.00156	-0.98	-0.58	15.119984524
-0.98	-0.57	-0.00155	-0.98	-0.57	15.131002075
-0.98	-0.56	-0.00154	-0.98	-0.56	15.144060435
-0.98	-0.55	-0.00153	-0.98	-0.55	15.156455595
-0.98	-0.54	-0.00152	-0.98	-0.54	15.167891231
-0.98	-0.53	-0.00151	-0.98	-0.53	15.180702001
-0.98	-0.52	-0.0015	-0.98	-0.52	15.193734445
-0.98	-0.51	-0.00149	-0.98	-0.51	15.20538797
-0.98	-0.5	-0.00148	-0.98	-0.5	15.216315746
-0.98	-0.49	-0.00147	-0.98	-0.49	15.229426018
-0.98	-0.48	-0.00146	-0.98	-0.48	15.240095204
-0.98	-0.47	-0.00145	-0.98	-0.47	15.253265943
-0.98	-0.46	-0.00144	-0.98	-0.46	15.264680037
-0.98	-0.45	-0.00143	-0.98	-0.45	15.275783246
-0.98	-0.44	-0.00142	-0.98	-0.44	15.28646213
-0.98	-0.43	-0.00141	-0.98	-0.43	15.29901413
-0.98	-0.42	-0.0014	-0.98	-0.42	15.31173412
-0.98	-0.41	-0.00139	-0.98	-0.41	15.322499126
-0.98	-0.4	-0.00138	-0.98	-0.4	15.335635236
-0.98	-0.39	-0.00137	-0.98	-0.39	15.347316099
-0.98	-0.38	-0.00136	-0.98	-0.38	15.360183735
