# V_set	V_set_0	I	V_0	V_1	t
# "V_appl_1"	"V_appl_2"	"I_meas"	"V_appl_1"	"V_appl_2"	"Elapsed time"
# 201	201
-0.99	0.28	-0.00099	-0.99	0	10.780550221
-0.99	0.29	-0.00099	-0.99	0	10.782242709
-0.99	0.3	-0.00099	-0.99	0	10.783955106
-0.99	0.31	-0.00099	-0.99	0	10.785648955
-0.99	0.32	-0.00099	-0.99	0	10.787366227
-0.99	0.33	-0.00099	-0.99	0	10.789077577
-0.99	0.34	-0.00099	-0.99	0	10.790730097
-0.99	0.35	-0.00099	-0.99	0	10.792498013
-0.99	0.36	-0.00099	-0.99	0	10.794187695
-0.99	0.37	-0.00099	-0.99	0	10.795859818
-0.99	0.38	-0.00099	-0.99	0	10.797592525
-0.99	0.39	-0.00099	-0.99	0	10.799332209
-0.99	0.4	-0.00099	-0.99	0	10.801042301
-0.99	0.41	-0.00099	-0.99	0	10.802747589
-0.99	0.42	-0.00099	-0.99	0	10.804454693
-0.99	0.43	-0.00099	-0.99	0	10.806127423
-0.99	0.44	-0.00099	-0.99	0	10.807597291
-0.99	0.45	-0.00099	-0.99	0	10.80929615
-0.99	0.46	-0.00099	-0.99	0	10.810968961
-0.99	0.47	-0.00099	-0.99	0	10.812662438
-0.99	0.48	-0.00099	-0.99	0	10.814351206
-0.99	0.49	-0.00099	-0.99	0	10.815896771
-0.99	0.5	-0.00099	-0.99	0	10.817595553
-0.99	0.51	-0.00099	-0.99	0	10.819170921
-0.99	0.52	-0.00099	-0.99	0	10.820794778
-0.99	0.53	-0.00099	-0.99	0	10.822394284
-0.99	0.54	-0.00099	-0.99	0	10.823915103
-0.99	0.55	-0.00099	-0.99	0	10.825434752
-0.99	0.56	-0.00099	-0.99	0	10.82704234
-0.99	0.57	-0.00099	-0.99	0	10.8287716
-0.99	0.58	-0.00099	-0.99	0	10.830504054
-0.99	0.59	-0.00099	-0.99	0	10.832061342
-0.99	0.6	-0.00099	-0.99	0	10.833925985
-0.99	0.61	-0.00099	-0.99	0	10.835842419
-0.99	0.62	-0.00099	-0.99	0	10.837716502
-0.99	0.63	-0.00099	-0.99	0	10.839278997
-0.99	0.64	-0.00099	-0.99	0	10.84111019
-0.99	0.65	-0.00099	-0.99	0	10.842987535
-0.99	0.66	-0.00099	-0.99	0	10.844857649
-0.99	0.67	-0.00099	-0.99	0	10.846734862
-0.99	0.68	-0.00099	-0.99	0	10.848629872
-0.99	0.69	-0.00099	-0.99	0	10.850503472
-0.99	0.7	-0.00099	-0.99	0	10.852415695
-0.99	0.71	-0.00099	-0.99	0	10.854196874
-0.99	0.72	-0.00099	-0.99	0	10.856061185
-0.99	0.73	-0.00099	-0.99	0	10.857926734
-0.99	0.74	-0.00099	-0.99	0	10.859794183
-0.99	0.75	-0.00099	-0.99	0	10.861661976
-0.99	0.76	-0.00099	-0.99	0	10.863540544
-0.99	0.77	-0.00099	-0.99	0	10.865412855
-0.99	0.78	-0.00099	-0.99	0	10.867323216
-0.99	0.79	-0.00099	-0.99	0	10.869233674
-0.99	0.8	-0.00099	-0.99	0	10.871097714
-0.99	0.81	-0.00099	-0.99	0	10.872761596
-0.99	0.82	-0.00099	-0.99	0	10.874360178
-0.99	0.83	-0.00099	-0.99	0	10.876317178
-0.99	0.84	-0.00099	-0.99	0	10.878241627
-0.99	0.85	-0.00099	-0.99	0	10.880106257
-0.99	0.86	-0.00099	-0.99	0	10.88197359
-0.99	0.87	-0.00099	-0.99	0	10.883708365
-0.99	0.88	-0.00099	-0.99	0	10.885606841
-0.99	0.89	-0.00099	-0.99	0	10.887252387
-0.99	0.9	-0.00099	-0.99	0	10.889173632
-0.99	0.91	-0.00099	-0.99	0	10.891027711
-0.99	0.92	-0.00099	-0.99	0	10.892845852
-0.99	0.93	-0.00099	-0.99	0	10.894734673
-0.99	0.94	-0.00099	-0.99	0	10.896602267
-0.99	0.95	-0.00099	-0.99	0	10.898479132
-0.99	0.96	-0.00099	-0.99	0	10.900354685
-0.99	0.97	-0.00099	-0.99	0	10.902231205
-0.99	0.98	-0.00099	-0.99	0	10.904099597
-0.99	0.99	-0.00099	-0.99	0	10.90588371
-0.99	1	-0.00099	-0.99	0	10.907653471

-0.98	-1	-0.00098	-0.98	0	11.13361599
-0.98	-0.99	-0.00098	-0.98	0	11.135072384
-0.98	-0.98	-0.00098	-0.98	0	11.136516876
-0.98	-0.97	-0.00098	-0.98	0	11.13802334
-0.98	-0.96	-0.00098	-0.98	0	11.139470121
-0.98	-0.95	-0.00098	-0.98	0	11.140794893
-0.98	-0.94	-0.00098	-0.98	0	11.142253538
-0.98	-0.93	-0.00098	-0.98	0	11.143577037
-0.98	-0.92	-0.00098	-0.98	0	11.145033154
-0.98	-0.91	-0.00098	-0.98	0	11.146323427
-0.98	-0.9	-0.00098	-0.98	0	11.147849311
-0.98	-0.89	-0.00098	-0.98	0	11.1492975
-0.98	-0.88	-0.00098	-0.98	0	11.150722387
-0.98	-0.87	-0.00098	-0.98	0	11.152224379
-0.98	-0.86	-0.00098	-0.98	0	11.153658143
-0.98	-0.85	-0.00098	-0.98	0	11.154954101
-0.98	-0.84	-0.00098	-0.98	0	11.15624193
-0.98	-0.83	-0.00098	-0.98	0	11.157473915
-0.98	-0.82	-0.00098	-0.98	0	11.158678394
-0.98	-0.81	-0.00098	-0.98	0	11.159991851
-0.98	-0.8	-0.00098	-0.98	0	11.161400719
-0.98	-0.79	-0.00098	-0.98	0	11.162576558
-0.98	-0.78	-0.00098	-0.98	0	11.163974951
-0.98	-0.77	-0.00098	-0.98	0	11.165364151
-0.98	-0.76	-0.00098	-0.98	0	11.166742179
-0.98	-0.75	-0.00098	-0.98	0	11.168135054
-0.98	-0.74	-0.00098	-0.98	0	11.169533382
-0.98	-0.73	-0.00098	-0.98	0	11.170879624
-0.98	-0.72	-0.00098	-0.98	0	11.172218422
-0.98	-0.71	-0.00098	-0.98	0	11.17364341
-0.98	-0.7	-0.00098	-0.98	0	11.175016835
-0.98	-0.69	-0.00098	-0.98	0	11.176224128
-0.98	-0.68	-0.00098	-0.98	0	11.17742225
-0.98	-0.67	-0.00098	-0.98	0	11.178573926
-0.98	-0.66	-0.00098	-0.98	0	11.17974239
-0.98	-0.65	-0.00098	-0.98	0	11.180882275
-0.98	-0.64	-0.00098	-0.98	0	11.18201318
-0.98	-0.63	-0.00098	-0.98	0	11.183149538
-0.98	-0.62	-0.00098	-0.98	0	11.184285399
-0.98	-0.61	-0.00098	-0.98	0	11.185474976
-0.98	-0.6	-0.00098	-0.98	0	11.186681667
-0.98	-0.59	-0.00098	-0.98	0	11.188062372
-0.98	-0.58	-0.00098	-0.98	0	11.189442505
-0.98	-0.57	-0.00098	-0.98	0	11.19081248
-0.98	-0.56	-0.00098	-0.98	0	11.192180764
-0.98	-0.55	-0.00098	-0.98	0	11.193480243
-0.98	-0.54	-0.00098	-0.98	0	11.194686406
-0.98	-0.53	-0.00098	-0.98	0	11.195827977
-0.98	-0.52	-0.00098	-0.98	0	11.196958134
-0.98	-0.51	-0.00098	-0.98	0	11.198098105
-0.98	-0.5	-0.00098	-0.98	0	11.199301626
-0.98	-0.49	-0.00098	-0.98	0	11.200467
-0.98	-0.48	-0.00098	-0.98	0	11.201642769
-0.98	-0.47	-0.00098	-0.98	0	11.203018961
-0.98	-0.46	-0.00098	-0.98	0	11.20420626
-0.98	-0.45	-0.00098	-0.98	0	11.205604611
-0.98	-0.44	-0.00098	-0.98	0	11.206972588
-0.98	-0.43	-0.00098	-0.98	0	11.208334527
-0.98	-0.42	-0.00098	-0.98	0	11.209545701
-0.98	-0.41	-0.00098	-0.98	0	11.210962257
-0.98	-0.4	-0.00098	-0.98	0	11.21234504
-0.98	-0.39	-0.00098	-0.98	0	11.213766443
-0.98	-0.38	-0.00098	-0.98	0	11.21514874
-0.98	-0.37	-0.00098	-0.98	0	11.216531603
-0.98	-0.36	-0.00098	-0.98	0	11.217912249
-0.98	-0.35	-0.00098	-0.98	0	11.219294434
-0.98	-0.34	-0.00098	-0.98	0	11.220676643
-0.98	-0.33	-0.00098	-0.98	0	11.222071404
-0.98	-0.32	-0.00098	-0.98	0	11.223482032
-0.98	-0.31	-0.00098	-0.98	0	11.2248654
-0.98	-0.3	-0.00098	-0.98	0	11.22624098
-0.98	-0.29	-0.00098	-0.98	0	11.227637739
-0.98	-0.28	-0.00098	-0.98	0	11.228796185
-0.98	-0.27	-0.00098	-0.98	0	11.229954476
-0.98	-0.26	-0.00098	-0.98	0	11.231133518
-0.98	-0.25	-0.00098	-0.98	0	11.232585546
-0.98	-0.24	-0.00098	-0.98	0	11.23398811
-0.98	-0.23	-0.00098	-0.98	0	11.235309054
-0.98	-0.22	-0.00098	-0.98	0	11.236717606
-0.98	-0.21	-0.00098	-0.98	0	11.238025932
-0.98	-0.2	-0.00098	-0.98	0	11.239265134
-0.98	-0.19	-0.00098	-0.98	0	11.240466197
-0.98	-0.18	-0.00098	-0.98	0	11.241677175
-0.98	-0.17	-0.00098	-0.98	0	11.243061985
-0.98	-0.16	-0.00098	-0.98	0	11.244430035
-0.98	-0.15	-0.00098	-0.98	0	11.245794795
-0.98	-0.14	-0.00098	-0.98	0	11.247143003
-0.98	-0.13	-0.00098	-0.98	0	11.248471105
-0.98	-0.12	-0.00098	-0.98	0	11.249744375
-0.98	-0.11	-0.00098	-0.98	0	11.25113998
-0.98	-0.1	-0.00098	-0.98	0	11.252556758
-0.98	-0.09	-0.00098	-0.98	0	11.254005871
-0.98	-0.08	-0.00098	-0.98	0	11.255415484
-0.98	-0.07	-0.00098	-0.98	0	11.256565522
-0.98	-0.0599999999999999	-0.00098	-0.98	0	11.257967954
-0.98	-0.0499999999999999	-0.00098	-0.98	0	11.259364879
-0.98	-0.04	-0.00098	-0.98	0	11.260755086
-0.98	-0.03	-0.00098	-0.98	0	11.262066401
-0.98	-0.02	-0.00098	-0.98	0	11.263385489
-0.98	-0.01	-0.00098	-0.98	0	11.264774058
-0.98	0	-0.00098	-0.98	0	11.266161235
-0.98	0.01	-0.00098	-0.98	0	11.267573938
-0.98	0.02	-0.00098	-0.98	0	11.268956259
-0.98	0.03	-0.00098	-0.98	0	11.270200096
-0.98	0.04	-0.00098	-0.98	0	11.271487282
-0.98	0.05	-0.00098	-0.98	0	11.272875255
-0.98	0.0600000000000001	-0.00098	-0.98	0	11.274293687
-0.98	0.0700000000000001	-0.00098	-0.98	0	11.275530027
-0.98	0.0800000000000001	-0.00098	-0.98	0	11.276954795
-0.98	0.0900000000000001	-0.00098	-0.98	0	11.27841141
-0.98	0.1	-0.00098	-0.98	0	11.279832153
-0.98	0.11	-0.00098	-0.98	0	11.281049207
-0.98	0.12	-0.00098	-0.98	0	11.282602052
-0.98	0.13	-0.00098	-0.98	0	11.284152437
